id,url,title,abstract,body,body_full,extra_sections,instancia,epoca,materias,tesis_numero,tipo,fuente,localizacion_libro,localizacion_tomo,localizacion_mes,localizacion_anio,localizacion_pagina,organo_jurisdiccional,clave,notas,formas_integracion,fecha_publicacion,extracted_at
246562,https://bj.scjn.gob.mx/documento/tesis/246562,"APELACION EN MATERIA MERCANTIL, PRUEBAS EN LA.",,"Aunque por los términos del artículo 1342 del Código de Comercio no pueda dejar de aceptarse que en la segunda instancia de los juicios mercantiles se halla excluida la recepción de pruebas, esta regla no tiene aplicación cuando se trata de pruebas que deban calificarse de supervenientes, porque es evidente que esta calidad impidió su exhibición oportuna, y a lo imposible nadie está obligado. Del estudio sistemático de las normas que rigen el procedimiento mercantil, se advierte sin duda el objetivo de abreviar su tramitación, por la naturaleza de los conflictos en los que está comprometida la seguridad y rapidez del tráfico comercial. Por ese motivo, es explicable el deseo de acelerar el procedimiento y el establecimiento de formas tendientes a esa finalidad, y es a dichos propósitos a los que debe estimarse que responde el artículo 1342 del Código de Comercio. No obstante, el proceso, y las normas que lo regulan, no son un fin en sí mismos considerados, sino el instrumento creado por la composición del litigio en su aspecto sustancial, y por ende para la realización misma del derecho. De esta suerte, tales reglas no pueden constituir una barrera insuperable que venga paradójicamente a impedir el cumplimiento de los fines que en último análisis persiguen, y en consecuencia, la recepción de pruebas supervenientes en la segunda instancia de los juicios mercantiles, que tienda a la asunción de mayores elementos para la solución del conflicto con apego a derecho, no es violatoria de las disposiciones relativas de la ley mercantil.

SEGUNDO TRIBUNAL COLEGIADO DEL CUARTO CIRCUITO.","Aunque por los términos del artículo 1342 del Código de Comercio no pueda dejar de aceptarse que en la segunda instancia de los juicios mercantiles se halla excluida la recepción de pruebas, esta regla no tiene aplicación cuando se trata de pruebas que deban calificarse de supervenientes, porque es evidente que esta calidad impidió su exhibición oportuna, y a lo imposible nadie está obligado. Del estudio sistemático de las normas que rigen el procedimiento mercantil, se advierte sin duda el objetivo de abreviar su tramitación, por la naturaleza de los conflictos en los que está comprometida la seguridad y rapidez del tráfico comercial. Por ese motivo, es explicable el deseo de acelerar el procedimiento y el establecimiento de formas tendientes a esa finalidad, y es a dichos propósitos a los que debe estimarse que responde el artículo 1342 del Código de Comercio. No obstante, el proceso, y las normas que lo regulan, no son un fin en sí mismos considerados, sino el instrumento creado por la composición del litigio en su aspecto sustancial, y por ende para la realización misma del derecho. De esta suerte, tales reglas no pueden constituir una barrera insuperable que venga paradójicamente a impedir el cumplimiento de los fines que en último análisis persiguen, y en consecuencia, la recepción de pruebas supervenientes en la segunda instancia de los juicios mercantiles, que tienda a la asunción de mayores elementos para la solución del conflicto con apego a derecho, no es violatoria de las disposiciones relativas de la ley mercantil.

SEGUNDO TRIBUNAL COLEGIADO DEL CUARTO CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 4, página 494.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 4, página 494.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,"APELACION EN MATERIA MERCANTIL, PRUEBAS EN LA",Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1987,80,SEGUNDO TRIBUNAL COLEGIADO DEL CUARTO CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:27.550199+00:00
246564,https://bj.scjn.gob.mx/documento/tesis/246564,"APELACION, MEJORA DE LA, NO PUEDE CONSIDERARSE EXTEMPORANEO EL ESCRITO CORRESPONDIENTE, AUNQUE SE PRESENTE ANTE EL TRIBUNAL DE ALZADA ANTES DEL EMPLAZAMIENTO RESPECTIVO.",,"Aunque es verdad que es improrrogable el término de cinco días que establece el artículo 441 del Código de Procedimientos Civiles del Estado, para presentarse ante el ad quem a continuar el recurso de apelación, es inexacto, en cambio, que sea extemporáneo el mejoramiento que se haga antes de que comience inclusive a correr dicho plazo, dado que si por términos prorrogables se entienden ""aquellas cuya duración puede ser aumentada por el Juez"", y por improrrogables ""que son contrarios a los anteriores"" (Diccionario de Derecho Procesal Civil de Eduardo Pallares, Cuarta Edición, página 716), ello sólo significa que la continuación del aludido medio de la defensa no puede hacerse después de cinco días, por ser éste un término improrrogable, mas nada impide que el escrito correspondiente pueda presentarse antes de que inicie siquiera el término susodicho. Las estimaciones apuntadas tienen explicación porque las disposiciones contenidas en los artículos 440, 441, 443 y 446 del ordenamiento invocado, de acuerdo con una interpretación armónica y sistemática conforme a lo previsto en el párrafo cuarto del artículo 14 constitucional, se advierte que tienden a buscar orden y rapidez en la marcha del procedimiento y a establecer que los derechos de las partes se hagan valer en determinado período, puesto que una vez transcurrido éste no pueden ya ser ejercidos, lo cual no sucede en la especie, toda vez que el quejoso, sin esperar a que se le emplazara, se presentó ante la responsable a expresar su interés para continuar el recurso que oportunamente hizo valer contra el fallo de primer grado. Esto es, la extemporaneidad significa que el derecho respectivo se hace valer después de que transcurrió el plazo concedido, no antes.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL TERCER CIRCUITO.","Aunque es verdad que es improrrogable el término de cinco días que establece el artículo 441 del Código de Procedimientos Civiles del Estado, para presentarse ante el ad quem a continuar el recurso de apelación, es inexacto, en cambio, que sea extemporáneo el mejoramiento que se haga antes de que comience inclusive a correr dicho plazo, dado que si por términos prorrogables se entienden ""aquellas cuya duración puede ser aumentada por el Juez"", y por improrrogables ""que son contrarios a los anteriores"" (Diccionario de Derecho Procesal Civil de Eduardo Pallares, Cuarta Edición, página 716), ello sólo significa que la continuación del aludido medio de la defensa no puede hacerse después de cinco días, por ser éste un término improrrogable, mas nada impide que el escrito correspondiente pueda presentarse antes de que inicie siquiera el término susodicho. Las estimaciones apuntadas tienen explicación porque las disposiciones contenidas en los artículos 440, 441, 443 y 446 del ordenamiento invocado, de acuerdo con una interpretación armónica y sistemática conforme a lo previsto en el párrafo cuarto del artículo 14 constitucional, se advierte que tienden a buscar orden y rapidez en la marcha del procedimiento y a establecer que los derechos de las partes se hagan valer en determinado período, puesto que una vez transcurrido éste no pueden ya ser ejercidos, lo cual no sucede en la especie, toda vez que el quejoso, sin esperar a que se le emplazara, se presentó ante la responsable a expresar su interés para continuar el recurso que oportunamente hizo valer contra el fallo de primer grado. Esto es, la extemporaneidad significa que el derecho respectivo se hace valer después de que transcurrió el plazo concedido, no antes.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL TERCER CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 5, página 449.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 5, página 449.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,"APELACION, MEJORA DE LA, NO PUEDE CONSIDERARSE EXTEMPORANEO EL ESCRITO CORRESPONDIENTE, AUNQUE SE PRESENTE ANTE EL TRIBUNAL DE ALZADA ANTES DEL EMPLAZAMIENTO RESPECTIVO",Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1987,82,SEGUNDO TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL TERCER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:27.884424+00:00
246565,https://bj.scjn.gob.mx/documento/tesis/246565,"APELACION, RECURSO DE REPOSICION IMPROCEDENTE EN CONTRA DE LA RESOLUCION QUE LO DECLARA DESIERTO (LEGISLACION DE ZACATECAS).",,"Conforme el artículo 369 del Código de Procedimientos Civiles del Estado de Zacatecas, procede el recurso de reposición en contra de los proveídos y autos del Supremo Tribunal de Justicia; sin embargo, la resolución que declara desierto el recurso de apelación, no es una simple determinación de trámite, para estimarla proveído, ni reúne las características precisas para clasificarla como auto, puesto que pone fin a la instancia; de donde se concluye que en su contra no procede el aludido medio de impugnación, lo que la hace reclamable en amparo indirecto.

TRIBUNAL COLEGIADO DEL NOVENO CIRCUITO.","Conforme el artículo 369 del Código de Procedimientos Civiles del Estado de Zacatecas, procede el recurso de reposición en contra de los proveídos y autos del Supremo Tribunal de Justicia; sin embargo, la resolución que declara desierto el recurso de apelación, no es una simple determinación de trámite, para estimarla proveído, ni reúne las características precisas para clasificarla como auto, puesto que pone fin a la instancia; de donde se concluye que en su contra no procede el aludido medio de impugnación, lo que la hace reclamable en amparo indirecto.

TRIBUNAL COLEGIADO DEL NOVENO CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 9, página 625.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 9, página 625.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,"APELACION, RECURSO DE REPOSICION IMPROCEDENTE EN CONTRA DE LA RESOLUCION QUE LO DECLARA DESIERTO (LEGISLACION DE ZACATECAS)",Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1986,83,TRIBUNAL COLEGIADO DEL NOVENO CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:28.224720+00:00
246567,https://bj.scjn.gob.mx/documento/tesis/246567,"APERTURA DE CREDITO, DOCUMENTOS EJECUTIVOS EN EL CONTRATO DE.",,"Conforme el artículo 52 de la Ley Reglamentaria del Servicio Público de Banca y Crédito son títulos ejecutivos, sin necesidad de reconocimiento de firma ni de otro requisito, el contrato de apertura de crédito y la certificación del contador del banco. Asimismo el contrato de apertura de crédito celebrado entre las partes del juicio, es una operación bancaria típica, puesto que el banco otorga un crédito a cambio de intereses y conforme a la fracción XIV del artículo 75 del Código de Comercio, tal operación es de los que la ley reputa como actos de comercio. Por lo que atañe a la vía ejecutiva ejercitada, la procedencia de la misma encuentra su legal soporte en el artículo 52 de la Ley Reglamentaria del Servicio Público de Banca y Crédito, a la que ya se aludió.

TRIBUNAL COLEGIADO DEL DECIMO SEXTO CIRCUITO.","Conforme el artículo 52 de la Ley Reglamentaria del Servicio Público de Banca y Crédito son títulos ejecutivos, sin necesidad de reconocimiento de firma ni de otro requisito, el contrato de apertura de crédito y la certificación del contador del banco. Asimismo el contrato de apertura de crédito celebrado entre las partes del juicio, es una operación bancaria típica, puesto que el banco otorga un crédito a cambio de intereses y conforme a la fracción XIV del artículo 75 del Código de Comercio, tal operación es de los que la ley reputa como actos de comercio. Por lo que atañe a la vía ejecutiva ejercitada, la procedencia de la misma encuentra su legal soporte en el artículo 52 de la Ley Reglamentaria del Servicio Público de Banca y Crédito, a la que ya se aludió.

TRIBUNAL COLEGIADO DEL DECIMO SEXTO CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 22, página 731.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 22, página 731.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,"APERTURA DE CREDITO, DOCUMENTOS EJECUTIVOS EN EL CONTRATO DE",Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1986,84,TRIBUNAL COLEGIADO DEL DÉCIMO SEXTO CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:28.717546+00:00
246535,https://bj.scjn.gob.mx/documento/tesis/246535,"AGUINALDO, PAGO DEL. DEBE CUBRIRSE EL QUE SE ORIGINE HASTA QUE EL TRABAJADOR SEA MATERIALMENTE REINSTALADO.",DEBE CUBRIRSE EL QUE SE ORIGINE HASTA QUE EL TRABAJADOR SEA MATERIALMENTE REINSTALADO,"En los casos en que se declara procedente la reinstalación materia de la acción laboral ejercitada, debe estimarse que la relación laboral continúa en los términos y condiciones convenidos, como si nunca se hubiera interrumpido el contrato de trabajo, por lo cual al trabajador deben cubrírsele los aguinaldos que se originen desde la fecha de la rescisión hasta aquélla en que sea materialmente reinstalado en sus labores.

TRIBUNAL COLEGIADO DEL NOVENO CIRCUITO.","En los casos en que se declara procedente la reinstalación materia de la acción laboral ejercitada, debe estimarse que la relación laboral continúa en los términos y condiciones convenidos, como si nunca se hubiera interrumpido el contrato de trabajo, por lo cual al trabajador deben cubrírsele los aguinaldos que se originen desde la fecha de la rescisión hasta aquélla en que sea materialmente reinstalado en sus labores.

TRIBUNAL COLEGIADO DEL NOVENO CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 4, página 622.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 4, página 622.""}",Tribunales Colegiados de Circuito,Séptima Época,Laboral,"AGUINALDO, PAGO DEL",Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1987,63,TRIBUNAL COLEGIADO DEL NOVENO CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:29.402566+00:00
246536,https://bj.scjn.gob.mx/documento/tesis/246536,"ALBACEA, LA PRORROGA DE SU ENCARGO CORRESPONDE ACREDITARLA AL.",,"Si en un juicio se impugna la personalidad del albacea por estimar que del momento de la aceptación, discernimiento y protesta del cargo que le fue conferido, a la fecha en que presentó la demanda, ha transcurrido un término mayor al de un año a que alude el artículo 1737 del Código Civil para el Distrito Federal, le corresponde al representante de la sucesión demostrar que su encargo le fue prorrogado, pues no es suficiente para acreditar su representación, con la simple exhibición de la copia certificada en la que consta la aceptación del mencionado cargo, si del propio instrumento deriva que transcurrió con exceso el término para cumplir las funciones que le fueron conferidas.

PRIMER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.","Si en un juicio se impugna la personalidad del albacea por estimar que del momento de la aceptación, discernimiento y protesta del cargo que le fue conferido, a la fecha en que presentó la demanda, ha transcurrido un término mayor al de un año a que alude el artículo 1737 del Código Civil para el Distrito Federal, le corresponde al representante de la sucesión demostrar que su encargo le fue prorrogado, pues no es suficiente para acreditar su representación, con la simple exhibición de la copia certificada en la que consta la aceptación del mencionado cargo, si del propio instrumento deriva que transcurrió con exceso el término para cumplir las funciones que le fueron conferidas.

PRIMER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 1, página 179.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 1, página 179.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,"ALBACEA, LA PRORROGA DE SU ENCARGO CORRESPONDE ACREDITARLA AL",Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1987,63,PRIMER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:29.798320+00:00
246537,https://bj.scjn.gob.mx/documento/tesis/246537,ALBACEA. NO NECESITA AUTORIZACION PARA LITIGAR A EFECTO DE TENER POR LEGALMENTE HECHAS NOTIFICACIONES A LA SUCESION.,NO NECESITA AUTORIZACION PARA LITIGAR A EFECTO DE TENER POR LEGALMENTE HECHAS NOTIFICACIONES A LA SUCESION,"Es correcta la apreciación del Juez de Distrito en torno a que no puede actuar dentro de un juicio el albacea que no tiene autorización judicial para litigar; sin embargo, para ser emplazada la sucesión, legalmente debe considerarse representada por su albacea y únicamente se requiere de la aludida autorización para contestar la demanda; por lo que si el cargo de albacea se le confirió al representante del fisco del Estado, a él corresponde recabar la mencionada autorización, a efecto de defender los intereses de la sucesión; y, en caso, su proceder u omisión le puede ser reprochado por la heredera afectada, dentro del juicio respectivo, utilizando los recursos o medio de defensa que la ley procesal de la materia establece.

TRIBUNAL COLEGIADO DEL DECIMO PRIMER CIRCUITO.","Es correcta la apreciación del Juez de Distrito en torno a que no puede actuar dentro de un juicio el albacea que no tiene autorización judicial para litigar; sin embargo, para ser emplazada la sucesión, legalmente debe considerarse representada por su albacea y únicamente se requiere de la aludida autorización para contestar la demanda; por lo que si el cargo de albacea se le confirió al representante del fisco del Estado, a él corresponde recabar la mencionada autorización, a efecto de defender los intereses de la sucesión; y, en caso, su proceder u omisión le puede ser reprochado por la heredera afectada, dentro del juicio respectivo, utilizando los recursos o medio de defensa que la ley procesal de la materia establece.

TRIBUNAL COLEGIADO DEL DECIMO PRIMER CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 1, página 669.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 1, página 669.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,ALBACEA,Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1987,64,TRIBUNAL COLEGIADO DEL DÉCIMO PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:30.209732+00:00
246538,https://bj.scjn.gob.mx/documento/tesis/246538,"ALBACEA PROVISIONAL, LA AUTORIZACION PARA LITIGAR QUE SE OTORGA A LOS, ES UN REQUISITO PROCESAL, Y NO UN DERECHO QUE PUEDA PRESCRIBIR.",,"La autorización judicial a que se refiere el artículo 1104 del Código de Procedimientos Civiles del Estado de Michoacán, constituye un requisito procesal que deben satisfacer los albaceas provisionales para comparecer a juicio en nombre de la sucesión que representan, mas no es un derecho que pueda prescribir por el transcurso del término de diez años a que se refiere el artículo 1076 del mismo ordenamiento jurídico, y, por lo mismo, nada impide que dichos albaceas, con base en la autorización mencionada, promuevan algún juicio después de transcurridos diez años desde la fecha en que se les concedió ésta.

TRIBUNAL COLEGIADO DEL DECIMO PRIMER CIRCUITO.","La autorización judicial a que se refiere el artículo 1104 del Código de Procedimientos Civiles del Estado de Michoacán, constituye un requisito procesal que deben satisfacer los albaceas provisionales para comparecer a juicio en nombre de la sucesión que representan, mas no es un derecho que pueda prescribir por el transcurso del término de diez años a que se refiere el artículo 1076 del mismo ordenamiento jurídico, y, por lo mismo, nada impide que dichos albaceas, con base en la autorización mencionada, promuevan algún juicio después de transcurridos diez años desde la fecha en que se les concedió ésta.

TRIBUNAL COLEGIADO DEL DECIMO PRIMER CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 2, página 669.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 2, página 669.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,"ALBACEA PROVISIONAL, LA AUTORIZACION PARA LITIGAR QUE SE OTORGA A LOS, ES UN REQUISITO PROCESAL, Y NO UN DERECHO QUE PUEDA PRESCRIBIR",Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1987,64,TRIBUNAL COLEGIADO DEL DÉCIMO PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:30.747808+00:00
246539,https://bj.scjn.gob.mx/documento/tesis/246539,"ALBACEA, FALTA DE PERSONALIDAD DE LOS.",,"La carga de la prueba de que un albacea ha dejado su encargo corresponde a quien impugne la falta de personalidad de dicho albacea y no a éste demostrar el estado que guardaba la sucesión que representa.

TERCER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.","La carga de la prueba de que un albacea ha dejado su encargo corresponde a quien impugne la falta de personalidad de dicho albacea y no a éste demostrar el estado que guardaba la sucesión que representa.

TERCER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 2, página 201.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 2, página 201.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,"ALBACEA, FALTA DE PERSONALIDAD DE LOS",Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1987,65,TERCER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:31.367716+00:00
246540,https://bj.scjn.gob.mx/documento/tesis/246540,ALBACEAS. SU REMOCION NO IMPLICA TRAMITE DE REVOCACION (LEGISLACION DEL ESTADO DE ZACATECAS).,SU REMOCION NO IMPLICA TRAMITE DE REVOCACION (LEGISLACION DEL ESTADO DE ZACATECAS),"El artículo 1715 del Código Civil de Zacatecas, de vigencia anterior, contempla, entre otras hipótesis de terminación de los cargos de albacea o interventor, la revocación de sus nombramientos efectuados por los herederos o por remoción. Mientras esta última supone siempre una causa justificada, la revocación del albacea depende única y exclusivamente del arbitrio de los herederos, y al no prevenirse la forma en que debe tramitarse la solicitud de revocación de dicho cargo, no necesariamente debe seguirse el señalado para la remoción, es decir, mediante la vía incidental, pues no se considera como regla general, sino como caso de excepción, limitado única y exclusivamente a este último, por así estar consignado en la legislación relativa.

TRIBUNAL COLEGIADO DEL NOVENO CIRCUITO.","El artículo 1715 del Código Civil de Zacatecas, de vigencia anterior, contempla, entre otras hipótesis de terminación de los cargos de albacea o interventor, la revocación de sus nombramientos efectuados por los herederos o por remoción. Mientras esta última supone siempre una causa justificada, la revocación del albacea depende única y exclusivamente del arbitrio de los herederos, y al no prevenirse la forma en que debe tramitarse la solicitud de revocación de dicho cargo, no necesariamente debe seguirse el señalado para la remoción, es decir, mediante la vía incidental, pues no se considera como regla general, sino como caso de excepción, limitado única y exclusivamente a este último, por así estar consignado en la legislación relativa.

TRIBUNAL COLEGIADO DEL NOVENO CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 5, página 623.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 5, página 623.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,ALBACEAS,Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1987,65,TRIBUNAL COLEGIADO DEL NOVENO CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:31.813637+00:00
246541,https://bj.scjn.gob.mx/documento/tesis/246541,"ALEGATOS. EL CODIGO DE PROCEDIMIENTOS CIVILES DEL DISTRITO FEDERAL NO ESTABLECE LA OBLIGACION DE TOMARLOS EN CONSIDERACION, EN LAS RESOLUCIONES DE PRIMERA Y SEGUNDA INSTANCIA.","EL CODIGO DE PROCEDIMIENTOS CIVILES DEL DISTRITO FEDERAL NO ESTABLECE LA OBLIGACION DE TOMARLOS EN CONSIDERACION, EN LAS RESOLUCIONES DE PRIMERA Y SEGUNDA INSTANCIA","Del análisis de los artículos 393 y 712 del Código de Procedimientos Civiles se infiere que éstos prevén que los litigantes tienen derecho a formular alegatos tanto en la primera como en la segunda instancia, respectivamente, pero de ninguna manera se advierte que en estos preceptos se establezca la obligación para que los Jueces de primera instancia y las Salas del Tribunal Superior de Justicia del Distrito Federal tomen en cuenta tales alegatos en el momento de dictar sentencia.

TERCER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.","Del análisis de los artículos 393 y 712 del Código de Procedimientos Civiles se infiere que éstos prevén que los litigantes tienen derecho a formular alegatos tanto en la primera como en la segunda instancia, respectivamente, pero de ninguna manera se advierte que en estos preceptos se establezca la obligación para que los Jueces de primera instancia y las Salas del Tribunal Superior de Justicia del Distrito Federal tomen en cuenta tales alegatos en el momento de dictar sentencia.

TERCER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 3, página 201.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 3, página 201.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,ALEGATOS,Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1987,65,TERCER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:32.452253+00:00
246542,https://bj.scjn.gob.mx/documento/tesis/246542,"ALEVOSIA, CALIFICATIVA DE, EN EL HOMICIDIO Y LESIONES.",,"Si bien es cierto que la Primera Sala del más Alto Tribunal del País, ha sostenido en la jurisprudencia número 19, visible en la página 52 de la segunda parte de la última compilación, el criterio de que ""El ataque por la espalda que no da a la víctima la oportunidad de defenderse ni de evitar el mal, constituye la calificativa de alevosía en los delitos de lesiones y homicidio"", no menos verdadero resulta que para que dicha agravante se configure plenamente, es necesario que ese ataque sea sorpresivo, intempestivo, de improviso e inesperado o por medio de acechanzas, que no den al ofendido la oportunidad de defenderse, ni de evitar el mal; pero sobre todo, que el victimario de antemano haya meditado sobre el hecho y adoptado la resolución de obrar en esa forma (atacando de improviso), lo cual no acontece cuando el activo actúa en forma inmediata después de haber sido insultado o golpeado por el pasivo, esto es, llevado por la ira, cólera, sin reflexión sobre la forma de su ataque.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA PENAL DEL PRIMER CIRCUITO.","Si bien es cierto que la Primera Sala del más Alto Tribunal del País, ha sostenido en la jurisprudencia número 19, visible en la página 52 de la segunda parte de la última compilación, el criterio de que ""El ataque por la espalda que no da a la víctima la oportunidad de defenderse ni de evitar el mal, constituye la calificativa de alevosía en los delitos de lesiones y homicidio"", no menos verdadero resulta que para que dicha agravante se configure plenamente, es necesario que ese ataque sea sorpresivo, intempestivo, de improviso e inesperado o por medio de acechanzas, que no den al ofendido la oportunidad de defenderse, ni de evitar el mal; pero sobre todo, que el victimario de antemano haya meditado sobre el hecho y adoptado la resolución de obrar en esa forma (atacando de improviso), lo cual no acontece cuando el activo actúa en forma inmediata después de haber sido insultado o golpeado por el pasivo, esto es, llevado por la ira, cólera, sin reflexión sobre la forma de su ataque.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA PENAL DEL PRIMER CIRCUITO.

Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 1, página 17.","{""genealogia"": ""Informe 1987, Tercera Parte, Tribunales Colegiados de Circuito, tesis 1, página 17.""}",Tribunales Colegiados de Circuito,Séptima Época,Penal,"ALEVOSIA, CALIFICATIVA DE, EN EL HOMICIDIO Y LESIONES",Tesis Aislada,Semanario Judicial de la Federación,Volumen 217-228,,1,1987,66,SEGUNDO TRIBUNAL COLEGIADO EN MATERIA PENAL DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:24:32.786467+00:00
